label,label_str,total,correct,accuracy,precision,recall,f1
6852,Euphorbiaceae Euphorbia garberi,15,13,0.8666666666666667,0.9285714285714286,0.8666666666666667,0.896551724137931
12891,Polygalaceae Polygaloides paucifolia,16,15,0.9375,0.9375,0.9375,0.9375
4901,Campanulaceae Triodanis holzingeri,12,8,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.6956521739130435
5308,Commelinaceae Tradescantia reverchonii,4,3,0.75,0.75,0.75,0.75
11899,Poaceae Ctenium aromaticum,16,16,1.0,0.9411764705882353,1.0,0.9696969696969697
2021,Asteraceae Cirsium hookerianum,22,15,0.6818181818181818,0.7894736842105263,0.6818181818181818,0.7317073170731707
11904,Poaceae Danthonia intermedia,13,11,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.8799999999999999
2511,Asteraceae Helenium microcephalum,18,14,0.7777777777777778,0.875,0.7777777777777778,0.823529411764706
6637,Ericaceae Pieris phillyreifolia,15,14,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
6285,Cyperaceae Eriophorum tenellum,12,10,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.7692307692307692
1553,Aspleniaceae Woodwardia fimbriata,19,17,0.8947368421052632,0.9444444444444444,0.8947368421052632,0.918918918918919
6712,Eriocaulaceae Paepalanthus engleri,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
9484,Malvaceae Callirhoe leiocarpa,17,17,1.0,0.9444444444444444,1.0,0.9714285714285714
6251,Cyperaceae Eleocharis montana,13,8,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
5143,Caryophyllaceae Stellaria irrigua,12,11,0.9166666666666666,0.7857142857142857,0.9166666666666666,0.8461538461538461
12253,Poaceae Muhlenbergia involuta,5,3,0.6,1.0,0.6,0.7499999999999999
4655,Cactaceae Cylindropuntia leptocaulis,12,8,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.6956521739130435
8530,Iridaceae Iris tenax,16,13,0.8125,0.7647058823529411,0.8125,0.787878787878788
15246,Verbenaceae Aloysia macrostachya,7,6,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923
8318,Grossulariaceae Ribes hirtellum,16,12,0.75,0.8571428571428571,0.75,0.7999999999999999
8331,Grossulariaceae Ribes missouriense,6,6,1.0,0.375,1.0,0.5454545454545454
14794,Saxifragaceae Micranthes texana,8,8,1.0,0.8888888888888888,1.0,0.9411764705882353
11984,Poaceae Eleusine tristachya,8,8,1.0,0.8,1.0,0.888888888888889
4413,Brassicaceae Physaria floribunda,20,13,0.65,0.8666666666666667,0.65,0.7428571428571429
15209,Urticaceae Coussapoa microcarpa,14,13,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
6421,Cyperaceae Scleria georgiana,8,7,0.875,0.7,0.875,0.7777777777777777
2249,Asteraceae Erigeron filifolius,16,15,0.9375,0.8333333333333334,0.9375,0.8823529411764706
7605,Fabaceae Indigofera suffruticosa,20,19,0.95,0.9047619047619048,0.95,0.9268292682926829
3645,Bignoniaceae Catalpa longissima,12,11,0.9166666666666666,0.7857142857142857,0.9166666666666666,0.8461538461538461
6756,Euphorbiaceae Cnidoscolus stimulosus,10,9,0.9,0.9,0.9,0.9
7837,Fabaceae Phaseolus vulgaris,17,11,0.6470588235294118,0.6875,0.6470588235294118,0.6666666666666667
1320,Asparagaceae Agave salmiana,6,4,0.6666666666666666,0.8,0.6666666666666666,0.7272727272727272
6873,Euphorbiaceae Euphorbia leucocephala,11,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
10606,Orchidaceae Spiranthes lacera,13,9,0.6923076923076923,0.9,0.6923076923076923,0.7826086956521738
13827,Ranunculaceae Thalictrum polycarpum,16,13,0.8125,0.8666666666666667,0.8125,0.8387096774193549
2033,Asteraceae Cirsium ochrocentrum,17,11,0.6470588235294118,0.8461538461538461,0.6470588235294118,0.7333333333333334
5093,Caryophyllaceae Silene douglasii,14,9,0.6428571428571429,0.9,0.6428571428571429,0.75
5101,Caryophyllaceae Silene laciniata,16,14,0.875,0.875,0.875,0.875
43,Acanthaceae Justicia periplocifolia,15,11,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
9534,Malvaceae Hibiscus striatus,15,14,0.9333333333333333,1.0,0.9333333333333333,0.9655172413793104
365,Amaryllidaceae Allium lemmonii,16,11,0.6875,0.5789473684210527,0.6875,0.6285714285714286
393,Amaryllidaceae Allium siskiyouense,8,5,0.625,0.45454545454545453,0.625,0.5263157894736842
8780,Lamiaceae Collinsonia canadensis,16,8,0.5,0.8,0.5,0.6153846153846154
8391,Hydrangeaceae Hydrangea quercifolia,17,16,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353
1693,Asteraceae Aphanostephus skirrhobasis,15,14,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
5417,Convolvulaceae Ipomoea indica,10,6,0.6,0.6666666666666666,0.6,0.631578947368421
5277,Commelinaceae Callisia graminea,11,11,1.0,0.8461538461538461,1.0,0.9166666666666666
11281,Piperaceae Piper glabrescens,9,7,0.7777777777777778,0.6363636363636364,0.7777777777777778,0.7000000000000001
11586,Plantaginaceae Penstemon thompsoniae,14,13,0.9285714285714286,0.7222222222222222,0.9285714285714286,0.8125000000000001
6335,Cyperaceae Rhynchospora elliottii,13,10,0.7692307692307693,1.0,0.7692307692307693,0.8695652173913044
13544,Pteridaceae Hemionitis grayi,18,15,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.8571428571428571
3530,Asteraceae Wyethia mollis,18,17,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
7333,Fabaceae Baptisia alba,9,8,0.8888888888888888,0.8,0.8888888888888888,0.8421052631578948
7615,Fabaceae Lathyrus graminifolius,12,12,1.0,0.7058823529411765,1.0,0.8275862068965517
5356,Convolvulaceae Cuscuta indecora,17,3,0.17647058823529413,0.375,0.17647058823529413,0.24
11385,Plantaginaceae Penstemon acuminatus,16,13,0.8125,0.8125,0.8125,0.8125
6511,Equisetaceae Equisetum hyemale,22,16,0.7272727272727273,0.7619047619047619,0.7272727272727273,0.7441860465116279
942,Apocynaceae Thevetia ahouai,11,11,1.0,0.7333333333333333,1.0,0.846153846153846
12062,Poaceae Eriocoma hymenoides,15,12,0.8,0.9230769230769231,0.8,0.8571428571428571
13835,Resedaceae Oligomeris linifolia,20,19,0.95,0.9047619047619048,0.95,0.9268292682926829
1646,Asteraceae Ambrosia trifida,9,6,0.6666666666666666,0.75,0.6666666666666666,0.7058823529411765
14063,Rosaceae Fallugia paradoxa,18,18,1.0,0.9473684210526315,1.0,0.972972972972973
2321,Asteraceae Erigeron tenuis,14,12,0.8571428571428571,0.8,0.8571428571428571,0.8275862068965518
2256,Asteraceae Erigeron geiseri,1,1,1.0,0.5,1.0,0.6666666666666666
3068,Asteraceae Pluchea sagittalis,13,13,1.0,0.7647058823529411,1.0,0.8666666666666666
7670,Fabaceae Lupinus chamissonis,18,16,0.8888888888888888,0.8421052631578947,0.8888888888888888,0.8648648648648649
7712,Fabaceae Lupinus perennis,16,13,0.8125,0.8666666666666667,0.8125,0.8387096774193549
13601,Ranunculaceae Aconitum uncinatum,21,18,0.8571428571428571,0.9473684210526315,0.8571428571428571,0.9
13599,Ranunculaceae Aconitum maximum,4,4,1.0,0.8,1.0,0.888888888888889
12510,Poaceae Schizachyrium scoparium,17,12,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765
11717,Poaceae Andropogon glomeratus,9,7,0.7777777777777778,0.5,0.7777777777777778,0.6086956521739131
11093,Petiveriaceae Trichostigma octandrum,13,9,0.6923076923076923,1.0,0.6923076923076923,0.8181818181818181
10234,Onagraceae Ludwigia peploides,11,7,0.6363636363636364,0.7777777777777778,0.6363636363636364,0.7000000000000001
3810,Boraginaceae Heliotropium curassavicum,19,16,0.8421052631578947,0.8888888888888888,0.8421052631578947,0.8648648648648649
15205,Urticaceae Cecropia obtusifolia,15,11,0.7333333333333333,1.0,0.7333333333333333,0.846153846153846
5563,Crassulaceae Sedum wrightii,14,13,0.9285714285714286,0.7647058823529411,0.9285714285714286,0.8387096774193549
12012,Poaceae Enneapogon desvauxii,14,13,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
2524,Asteraceae Helianthus angustifolius,12,10,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091
11838,Poaceae Bromus richardsonii,9,4,0.4444444444444444,0.4,0.4444444444444444,0.4210526315789474
11837,Poaceae Bromus pumpellianus,2,0,0.0,0.0,0.0,0.0
6344,Cyperaceae Rhynchospora glomerata,14,11,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
10143,Onagraceae Clarkia davyi,3,0,0.0,0.0,0.0,0.0
10152,Onagraceae Clarkia purpurea,12,5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
8656,Juncaceae Juncus greenei,13,11,0.8461538461538461,0.6875,0.8461538461538461,0.7586206896551724
5613,Cupressaceae Callitropsis nootkatensis,14,14,1.0,1.0,1.0,1.0
6828,Euphorbiaceae Euphorbia californica,13,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
14436,Rubiaceae Richardia humistrata,10,10,1.0,1.0,1.0,1.0
3421,Asteraceae Tetragonotheca helianthoides,11,10,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523
7933,Fabaceae Stylosanthes hamata,18,12,0.6666666666666666,0.75,0.6666666666666666,0.7058823529411765
1463,Aspleniaceae Asplenium platyneuron,11,10,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8695652173913043
10550,Orchidaceae Platanthera cristata,14,8,0.5714285714285714,0.47058823529411764,0.5714285714285714,0.5161290322580646
10547,Orchidaceae Platanthera chorisiana,2,2,1.0,1.0,1.0,1.0
3667,Bignoniaceae Pyrostegia venusta,13,12,0.9230769230769231,0.8,0.9230769230769231,0.8571428571428571
5880,Cyperaceae Carex lenticularis,16,13,0.8125,0.9285714285714286,0.8125,0.8666666666666666
12578,Poaceae Sporobolus purpurascens,21,17,0.8095238095238095,0.7391304347826086,0.8095238095238095,0.7727272727272727
9879,Montiaceae Claytonia virginica,18,12,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.75
9873,Montiaceae Claytonia rosea,8,7,0.875,0.4666666666666667,0.875,0.608695652173913
9671,Malvaceae Spirotheca rosea,7,6,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923
14099,Rosaceae Petrophytum caespitosum,13,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
13467,Primulaceae Primula meadia,26,21,0.8076923076923077,0.875,0.8076923076923077,0.8400000000000001
8843,Lamiaceae Monarda media,10,10,1.0,0.7692307692307693,1.0,0.8695652173913044
5052,Caryophyllaceae Paronychia fastigiata,11,10,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8695652173913043
12677,Polemoniaceae Eriastrum diffusum,15,10,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.606060606060606
12748,Polemoniaceae Linanthus demissus,9,8,0.8888888888888888,0.8,0.8888888888888888,0.8421052631578948
287,Amaranthaceae Iresine flavescens,17,16,0.9411764705882353,1.0,0.9411764705882353,0.9696969696969697
4609,Brunelliaceae Brunellia comocladiifolia,10,9,0.9,0.8181818181818182,0.9,0.8571428571428572
1484,Aspleniaceae Blechnum caudatum,8,6,0.75,0.75,0.75,0.75
6603,Ericaceae Gaylussacia ursina,13,11,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.8799999999999999
14522,Salicaceae Prockia crucis,16,12,0.75,0.631578947368421,0.75,0.6857142857142857
4336,Brassicaceae Erysimum inconspicuum,15,7,0.4666666666666667,1.0,0.4666666666666667,0.6363636363636364
3481,Asteraceae Trixis michuacana,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
7587,Fabaceae Hedysarum sulphurescens,18,16,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.9142857142857143
6455,Diapensiaceae Pyxidanthera barbulata,16,15,0.9375,0.8333333333333334,0.9375,0.8823529411764706
3362,Asteraceae Symphyotrichum elliottii,12,12,1.0,0.8571428571428571,1.0,0.923076923076923
6362,Cyperaceae Rhynchospora miliacea,11,11,1.0,0.6470588235294118,1.0,0.7857142857142858
14227,Rosaceae Rosa nutkana,14,3,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.2857142857142857
14222,Rosaceae Rosa carolina,8,1,0.125,0.14285714285714285,0.125,0.13333333333333333
10936,Papaveraceae Argemone corymbosa,10,7,0.7,0.875,0.7,0.7777777777777777
12710,Polemoniaceae Gilia scopulorum,12,8,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6153846153846153
11268,Piperaceae Peperomia trifolia,21,16,0.7619047619047619,0.8888888888888888,0.7619047619047619,0.8205128205128205
11271,Piperaceae Peperomia verticillata,6,3,0.5,0.5,0.5,0.5
7841,Fabaceae Pithecellobium dulce,14,12,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.888888888888889
14818,Saxifragaceae Saxifraga oppositifolia,12,7,0.5833333333333334,0.7777777777777778,0.5833333333333334,0.6666666666666666
15046,Solanaceae Physalis angulata,14,7,0.5,0.5384615384615384,0.5,0.5185185185185186
9094,Lentibulariaceae Utricularia foliosa,16,12,0.75,0.9230769230769231,0.75,0.8275862068965517
8685,Juncaceae Juncus polycephalus,12,7,0.5833333333333334,0.7777777777777778,0.5833333333333334,0.6666666666666666
8614,Juncaceae Juncus acuminatus,16,6,0.375,0.5,0.375,0.42857142857142855
11736,Poaceae Aristida californica,7,5,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333333
11812,Poaceae Bouteloua trifida,16,16,1.0,0.8421052631578947,1.0,0.9142857142857143
6618,Ericaceae Lyonia lucida,25,22,0.88,0.9166666666666666,0.88,0.8979591836734694
11215,Pinaceae Pinus glabra,16,12,0.75,0.6666666666666666,0.75,0.7058823529411765
11207,Pinaceae Pinus clausa,10,9,0.9,0.6923076923076923,0.9,0.7826086956521738
13165,Polygonaceae Persicaria hydropiperoides,14,11,0.7857142857142857,0.6875,0.7857142857142857,0.7333333333333334
10243,Onagraceae Ludwigia suffruticosa,14,12,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923
14917,Simaroubaceae Leitneria floridana,12,10,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8695652173913043
13066,Polygonaceae Eriogonum multiflorum,9,8,0.8888888888888888,0.7272727272727273,0.8888888888888888,0.7999999999999999
8936,Lamiaceae Salvia lyrata,15,15,1.0,1.0,1.0,1.0
6086,Cyperaceae Carex typhina,19,15,0.7894736842105263,0.8333333333333334,0.7894736842105263,0.8108108108108109
6044,Cyperaceae Carex squarrosa,14,11,0.7857142857142857,0.6875,0.7857142857142857,0.7333333333333334
14166,Rosaceae Potentilla rivalis,10,5,0.5,0.5555555555555556,0.5,0.5263157894736842
14114,Rosaceae Potentilla biennis,14,11,0.7857142857142857,0.8461538461538461,0.7857142857142857,0.8148148148148148
8811,Lamiaceae Hedeoma pulegioides,16,13,0.8125,0.9285714285714286,0.8125,0.8666666666666666
14683,Sapindaceae Paullinia pinnata,13,11,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.8799999999999999
5268,Combretaceae Combretum fruticosum,18,16,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.9142857142857143
3026,Asteraceae Perityle lemmonii,11,10,0.9090909090909091,0.5882352941176471,0.9090909090909091,0.7142857142857143
13566,Pteridaceae Hemionitis triangularis,12,11,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
13574,Pteridaceae Notholaena standleyi,21,18,0.8571428571428571,0.9,0.8571428571428571,0.8780487804878048
1921,Asteraceae Calycoseris wrightii,13,13,1.0,0.8666666666666667,1.0,0.9285714285714286
14431,Rubiaceae Psychotria viridis,17,14,0.8235294117647058,0.7777777777777778,0.8235294117647058,0.7999999999999999
7329,Fabaceae Astragalus xiphoides,2,0,0.0,0.0,0.0,0.0
7119,Fabaceae Astragalus episcopus,13,12,0.9230769230769231,0.6,0.9230769230769231,0.7272727272727274
13225,Polygonaceae Rumex fueginus,13,11,0.8461538461538461,0.6875,0.8461538461538461,0.7586206896551724
5932,Cyperaceae Carex nelsonii,11,9,0.8181818181818182,0.6,0.8181818181818182,0.6923076923076923
8364,Haloragaceae Myriophyllum verticillatum,16,9,0.5625,0.75,0.5625,0.6428571428571429
9513,Malvaceae Helicteres jamaicensis,20,19,0.95,0.95,0.95,0.9500000000000001
1629,Asteraceae Ambrosia chenopodiifolia,7,4,0.5714285714285714,1.0,0.5714285714285714,0.7272727272727273
708,Apiaceae Perideridia bolanderi,20,16,0.8,0.7272727272727273,0.8,0.761904761904762
5764,Cyperaceae Carex crebriflora,17,6,0.35294117647058826,0.6666666666666666,0.35294117647058826,0.46153846153846156
5724,Cyperaceae Carex blanda,17,10,0.5882352941176471,0.625,0.5882352941176471,0.6060606060606061
14374,Rubiaceae Hillia parasitica,18,17,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
2805,Asteraceae Lorandersonia pulchella,14,5,0.35714285714285715,0.7142857142857143,0.35714285714285715,0.4761904761904762
2388,Asteraceae Eurybia radula,19,19,1.0,0.95,1.0,0.9743589743589743
10347,Ophioglossaceae Ophioglossum petiolatum,18,17,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
12854,Polygalaceae Monnina wrightii,13,12,0.9230769230769231,1.0,0.9230769230769231,0.9600000000000001
6150,Cyperaceae Cyperus fuligineus,18,15,0.8333333333333334,0.9375,0.8333333333333334,0.8823529411764706
6145,Cyperaceae Cyperus filiculmis,14,6,0.42857142857142855,0.4,0.42857142857142855,0.4137931034482759
6695,Ericaceae Vaccinium tenellum,18,10,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.6666666666666667
14253,Rosaceae Rubus occidentalis,26,21,0.8076923076923077,0.875,0.8076923076923077,0.8400000000000001
9022,Lamiaceae Stachys rothrockii,5,5,1.0,1.0,1.0,1.0
4321,Brassicaceae Draba streptobrachia,6,4,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5333333333333333
4263,Brassicaceae Draba aurea,12,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
14555,Salicaceae Salix famelica,16,12,0.75,0.8,0.75,0.7741935483870969
14524,Salicaceae Salix amygdaloides,16,11,0.6875,0.55,0.6875,0.6111111111111112
7843,Fabaceae Pithecellobium unguis-cati,15,12,0.8,1.0,0.8,0.888888888888889
8537,Iridaceae Nemastylis floridana,13,11,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.8799999999999999
9389,Lythraceae Cuphea wrightii,10,10,1.0,0.7692307692307693,1.0,0.8695652173913044
13358,Pontederiaceae Pontederia crassipes,11,11,1.0,1.0,1.0,1.0
14857,Scrophulariaceae Buddleja scordioides,18,18,1.0,1.0,1.0,1.0
14323,Rubiaceae Galium coloradoense,12,11,0.9166666666666666,0.7857142857142857,0.9166666666666666,0.8461538461538461
15154,Talinaceae Talinum fruticosum,14,12,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.888888888888889
8484,Hypericaceae Hypericum pauciflorum,12,11,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
7807,Fabaceae Pediomelum californicum,11,10,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523
10407,Orchidaceae Corallorhiza trifida,11,8,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
14925,Smilacaceae Smilax bona-nox,11,11,1.0,0.6470588235294118,1.0,0.7857142857142858
9264,Lindsaeaceae Lindsaea quadrangularis,13,13,1.0,0.8666666666666667,1.0,0.9285714285714286
2701,Asteraceae Lactuca biennis,13,11,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
4353,Brassicaceae Leavenworthia exigua,14,14,1.0,0.875,1.0,0.9333333333333333
964,Aquifoliaceae Ilex nitida,15,10,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.625
10031,Nyctaginaceae Guapira obtusata,16,12,0.75,0.75,0.75,0.75
5744,Cyperaceae Carex castanea,11,10,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523
1524,Aspleniaceae Thelypteris interrupta,15,13,0.8666666666666667,0.9285714285714286,0.8666666666666667,0.896551724137931
140,Amaranthaceae Alternanthera flavescens,16,15,0.9375,0.75,0.9375,0.8333333333333334
1127,Araceae Philodendron quinquenervium,17,16,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.7804878048780487
11514,Plantaginaceae Penstemon murrayanus,18,14,0.7777777777777778,1.0,0.7777777777777778,0.8750000000000001
11448,Plantaginaceae Penstemon eatonii,11,10,0.9090909090909091,0.7692307692307693,0.9090909090909091,0.8333333333333333
12783,Polemoniaceae Phlox aculeata,20,13,0.65,0.8125,0.65,0.7222222222222223
12309,Poaceae Neostapfia colusana,6,5,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091
2704,Asteraceae Lactuca graminifolia,17,13,0.7647058823529411,0.8125,0.7647058823529411,0.787878787878788
6356,Cyperaceae Rhynchospora lindeniana,10,8,0.8,0.8888888888888888,0.8,0.8421052631578948
10283,Onagraceae Oenothera humifusa,18,17,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
9717,Martyniaceae Proboscidea parviflora,13,12,0.9230769230769231,0.7058823529411765,0.9230769230769231,0.8000000000000002
3462,Asteraceae Townsendia grandiflora,11,11,1.0,1.0,1.0,1.0
7472,Fabaceae Dalea wrightii,15,12,0.8,1.0,0.8,0.888888888888889
5055,Caryophyllaceae Paronychia lindheimeri,8,7,0.875,0.7,0.875,0.7777777777777777
8681,Juncaceae Juncus patens,10,10,1.0,0.7692307692307693,1.0,0.8695652173913044
9900,Montiaceae Phemeranthus parviflorus,14,11,0.7857142857142857,0.8461538461538461,0.7857142857142857,0.8148148148148148
15155,Talinaceae Talinum paniculatum,15,13,0.8666666666666667,0.8125,0.8666666666666667,0.8387096774193549
5742,Cyperaceae Carex careyana,17,16,0.9411764705882353,0.8888888888888888,0.9411764705882353,0.9142857142857143
1349,Asparagaceae Camassia leichtlinii,17,11,0.6470588235294118,0.9166666666666666,0.6470588235294118,0.7586206896551724
9721,Melanthiaceae Anticlea elegans,16,10,0.625,0.6666666666666666,0.625,0.6451612903225806
1970,Asteraceae Chromolaena frustrata,8,8,1.0,0.8888888888888888,1.0,0.9411764705882353
3608,Betulaceae Alnus rhombifolia,19,15,0.7894736842105263,0.75,0.7894736842105263,0.7692307692307692
4591,Bromeliaceae Tillandsia paucifolia,12,11,0.9166666666666666,0.8461538461538461,0.9166666666666666,0.8799999999999999
11668,Plantaginaceae Veronica scutellata,5,5,1.0,0.8333333333333334,1.0,0.9090909090909091
198,Amaranthaceae Atriplex lentiformis,16,12,0.75,0.8571428571428571,0.75,0.7999999999999999
8532,Iridaceae Iris tenuissima,6,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
8523,Iridaceae Iris macrosiphon,17,10,0.5882352941176471,0.47619047619047616,0.5882352941176471,0.5263157894736842
1487,Aspleniaceae Blechnum occidentale,8,7,0.875,0.5833333333333334,0.875,0.7000000000000001
1488,Aspleniaceae Blechnum polypodioides,15,11,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
1991,Asteraceae Chrysothamnus eremobius,6,6,1.0,1.0,1.0,1.0
4123,Boraginaceae Tiquilia hispidissima,11,10,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.7692307692307692
11851,Poaceae Calamagrostis montanensis,12,9,0.75,1.0,0.75,0.8571428571428571
8422,Hydroleaceae Hydrolea uniflora,13,11,0.8461538461538461,1.0,0.8461538461538461,0.9166666666666666
13712,Ranunculaceae Delphinium nudicaule,16,15,0.9375,1.0,0.9375,0.967741935483871
10057,Nyctaginaceae Pisonia subcordata,14,9,0.6428571428571429,0.6,0.6428571428571429,0.6206896551724138
10055,Nyctaginaceae Pisonia albida,9,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
6256,Cyperaceae Eleocharis nitida,7,7,1.0,0.875,1.0,0.9333333333333333
12711,Polemoniaceae Gilia sinuata,15,8,0.5333333333333333,0.5714285714285714,0.5333333333333333,0.5517241379310344
5725,Cyperaceae Carex bolanderi,17,14,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058
10648,Orchidaceae Vanilla pompona,9,8,0.8888888888888888,0.7272727272727273,0.8888888888888888,0.7999999999999999
7039,Fabaceae Astragalus aretioides,5,4,0.8,0.6666666666666666,0.8,0.7272727272727272
2369,Asteraceae Eupatorium subvenosum,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
4328,Brassicaceae Dryopetalon runcinatum,22,16,0.7272727272727273,0.8421052631578947,0.7272727272727273,0.7804878048780488
11197,Pinaceae Picea rubens,19,13,0.6842105263157895,0.65,0.6842105263157895,0.6666666666666667
9716,Martyniaceae Proboscidea louisianica,14,11,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
