label,label_str,total,correct,accuracy,precision,recall,f1
6852,Euphorbiaceae Euphorbia garberi,15,10,0.6666666666666666,0.9090909090909091,0.6666666666666666,0.7692307692307692
12891,Polygalaceae Polygaloides paucifolia,16,15,0.9375,1.0,0.9375,0.967741935483871
4901,Campanulaceae Triodanis holzingeri,12,8,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.64
5308,Commelinaceae Tradescantia reverchonii,4,3,0.75,1.0,0.75,0.8571428571428571
11899,Poaceae Ctenium aromaticum,16,15,0.9375,0.9375,0.9375,0.9375
2021,Asteraceae Cirsium hookerianum,22,15,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818
11904,Poaceae Danthonia intermedia,13,12,0.9230769230769231,0.8,0.9230769230769231,0.8571428571428571
2511,Asteraceae Helenium microcephalum,18,13,0.7222222222222222,0.9285714285714286,0.7222222222222222,0.8125000000000001
6637,Ericaceae Pieris phillyreifolia,15,14,0.9333333333333333,0.875,0.9333333333333333,0.9032258064516129
6285,Cyperaceae Eriophorum tenellum,12,11,0.9166666666666666,0.7857142857142857,0.9166666666666666,0.8461538461538461
1553,Aspleniaceae Woodwardia fimbriata,19,16,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
6712,Eriocaulaceae Paepalanthus engleri,13,13,1.0,0.7222222222222222,1.0,0.8387096774193548
9484,Malvaceae Callirhoe leiocarpa,17,16,0.9411764705882353,0.8421052631578947,0.9411764705882353,0.8888888888888888
6251,Cyperaceae Eleocharis montana,13,7,0.5384615384615384,0.5833333333333334,0.5384615384615384,0.5599999999999999
5143,Caryophyllaceae Stellaria irrigua,12,10,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
12253,Poaceae Muhlenbergia involuta,5,3,0.6,1.0,0.6,0.7499999999999999
4655,Cactaceae Cylindropuntia leptocaulis,12,9,0.75,1.0,0.75,0.8571428571428571
8530,Iridaceae Iris tenax,16,15,0.9375,0.8823529411764706,0.9375,0.9090909090909091
15246,Verbenaceae Aloysia macrostachya,7,6,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923
8318,Grossulariaceae Ribes hirtellum,16,10,0.625,0.9090909090909091,0.625,0.7407407407407406
8331,Grossulariaceae Ribes missouriense,6,6,1.0,0.42857142857142855,1.0,0.6
14794,Saxifragaceae Micranthes texana,8,7,0.875,0.7777777777777778,0.875,0.823529411764706
11984,Poaceae Eleusine tristachya,8,6,0.75,0.6666666666666666,0.75,0.7058823529411765
4413,Brassicaceae Physaria floribunda,20,10,0.5,0.5263157894736842,0.5,0.5128205128205129
15209,Urticaceae Coussapoa microcarpa,14,13,0.9285714285714286,0.7222222222222222,0.9285714285714286,0.8125000000000001
6421,Cyperaceae Scleria georgiana,8,8,1.0,0.7272727272727273,1.0,0.8421052631578948
2249,Asteraceae Erigeron filifolius,16,13,0.8125,1.0,0.8125,0.896551724137931
7605,Fabaceae Indigofera suffruticosa,20,18,0.9,0.9,0.9,0.9
3645,Bignoniaceae Catalpa longissima,12,10,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
6756,Euphorbiaceae Cnidoscolus stimulosus,10,8,0.8,1.0,0.8,0.888888888888889
1332,Asparagaceae Agave virginica,6,3,0.5,0.42857142857142855,0.5,0.4615384615384615
1320,Asparagaceae Agave salmiana,6,4,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6153846153846153
6873,Euphorbiaceae Euphorbia leucocephala,11,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
10606,Orchidaceae Spiranthes lacera,13,8,0.6153846153846154,0.7272727272727273,0.6153846153846154,0.6666666666666667
13827,Ranunculaceae Thalictrum polycarpum,16,11,0.6875,0.8461538461538461,0.6875,0.7586206896551724
2033,Asteraceae Cirsium ochrocentrum,17,8,0.47058823529411764,1.0,0.47058823529411764,0.6399999999999999
5093,Caryophyllaceae Silene douglasii,14,9,0.6428571428571429,0.75,0.6428571428571429,0.6923076923076924
5101,Caryophyllaceae Silene laciniata,16,13,0.8125,0.8666666666666667,0.8125,0.8387096774193549
43,Acanthaceae Justicia periplocifolia,15,10,0.6666666666666666,0.9090909090909091,0.6666666666666666,0.7692307692307692
9534,Malvaceae Hibiscus striatus,15,13,0.8666666666666667,0.9285714285714286,0.8666666666666667,0.896551724137931
365,Amaryllidaceae Allium lemmonii,16,11,0.6875,0.7333333333333333,0.6875,0.7096774193548386
393,Amaryllidaceae Allium siskiyouense,8,7,0.875,0.6363636363636364,0.875,0.7368421052631579
8780,Lamiaceae Collinsonia canadensis,16,8,0.5,0.8888888888888888,0.5,0.64
1693,Asteraceae Aphanostephus skirrhobasis,15,13,0.8666666666666667,0.8125,0.8666666666666667,0.8387096774193549
5417,Convolvulaceae Ipomoea indica,10,7,0.7,0.4375,0.7,0.5384615384615384
5436,Convolvulaceae Ipomoea repanda,17,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706
5277,Commelinaceae Callisia graminea,11,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
11281,Piperaceae Piper glabrescens,9,8,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.761904761904762
11586,Plantaginaceae Penstemon thompsoniae,14,12,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.75
6335,Cyperaceae Rhynchospora elliottii,13,9,0.6923076923076923,1.0,0.6923076923076923,0.8181818181818181
13544,Pteridaceae Hemionitis grayi,18,17,0.9444444444444444,0.8947368421052632,0.9444444444444444,0.918918918918919
3530,Asteraceae Wyethia mollis,18,17,0.9444444444444444,0.7727272727272727,0.9444444444444444,0.85
7333,Fabaceae Baptisia alba,9,7,0.7777777777777778,1.0,0.7777777777777778,0.8750000000000001
7615,Fabaceae Lathyrus graminifolius,12,12,1.0,0.75,1.0,0.8571428571428571
5356,Convolvulaceae Cuscuta indecora,17,2,0.11764705882352941,0.6666666666666666,0.11764705882352941,0.2
5348,Convolvulaceae Cuscuta cuspidata,15,8,0.5333333333333333,0.5,0.5333333333333333,0.5161290322580646
11385,Plantaginaceae Penstemon acuminatus,16,13,0.8125,0.9285714285714286,0.8125,0.8666666666666666
6511,Equisetaceae Equisetum hyemale,22,15,0.6818181818181818,0.8823529411764706,0.6818181818181818,0.7692307692307693
420,Amaryllidaceae Nothoscordum bivalve,12,10,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.7407407407407408
942,Apocynaceae Thevetia ahouai,11,11,1.0,0.9166666666666666,1.0,0.9565217391304348
12062,Poaceae Eriocoma hymenoides,15,12,0.8,1.0,0.8,0.888888888888889
13835,Resedaceae Oligomeris linifolia,20,20,1.0,0.9090909090909091,1.0,0.9523809523809523
1646,Asteraceae Ambrosia trifida,9,5,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.6666666666666667
1846,Asteraceae Bidens connata,22,20,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8695652173913043
14063,Rosaceae Fallugia paradoxa,18,18,1.0,1.0,1.0,1.0
2321,Asteraceae Erigeron tenuis,14,13,0.9285714285714286,0.7647058823529411,0.9285714285714286,0.8387096774193549
3068,Asteraceae Pluchea sagittalis,13,13,1.0,0.8125,1.0,0.896551724137931
7670,Fabaceae Lupinus chamissonis,18,15,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
7701,Fabaceae Lupinus mexicanus,9,6,0.6666666666666666,0.75,0.6666666666666666,0.7058823529411765
13601,Ranunculaceae Aconitum uncinatum,21,18,0.8571428571428571,0.9473684210526315,0.8571428571428571,0.9
13725,Ranunculaceae Delphinium scopulorum,20,8,0.4,0.5,0.4,0.4444444444444445
12510,Poaceae Schizachyrium scoparium,17,12,0.7058823529411765,0.8571428571428571,0.7058823529411765,0.7741935483870968
11713,Poaceae Andropogon bicornis,15,14,0.9333333333333333,0.875,0.9333333333333333,0.9032258064516129
11093,Petiveriaceae Trichostigma octandrum,13,11,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.8799999999999999
10234,Onagraceae Ludwigia peploides,11,8,0.7272727272727273,1.0,0.7272727272727273,0.8421052631578948
3810,Boraginaceae Heliotropium curassavicum,19,14,0.7368421052631579,0.9333333333333333,0.7368421052631579,0.8235294117647058
15205,Urticaceae Cecropia obtusifolia,15,11,0.7333333333333333,0.7857142857142857,0.7333333333333333,0.7586206896551724
1107,Araceae Philodendron deflexum,16,11,0.6875,0.55,0.6875,0.6111111111111112
5563,Crassulaceae Sedum wrightii,14,9,0.6428571428571429,0.6,0.6428571428571429,0.6206896551724138
12012,Poaceae Enneapogon desvauxii,14,11,0.7857142857142857,0.8461538461538461,0.7857142857142857,0.8148148148148148
2524,Asteraceae Helianthus angustifolius,12,10,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.7692307692307692
11838,Poaceae Bromus richardsonii,9,5,0.5555555555555556,0.38461538461538464,0.5555555555555556,0.4545454545454546
11825,Poaceae Bromus kalmii,18,11,0.6111111111111112,0.8461538461538461,0.6111111111111112,0.7096774193548387
6344,Cyperaceae Rhynchospora glomerata,14,11,0.7857142857142857,0.8461538461538461,0.7857142857142857,0.8148148148148148
10143,Onagraceae Clarkia davyi,3,1,0.3333333333333333,1.0,0.3333333333333333,0.5
10152,Onagraceae Clarkia purpurea,12,8,0.6666666666666666,0.47058823529411764,0.6666666666666666,0.5517241379310345
8656,Juncaceae Juncus greenei,13,11,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
5613,Cupressaceae Callitropsis nootkatensis,14,12,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923
5641,Cupressaceae Juniperus virginiana,18,14,0.7777777777777778,0.7368421052631579,0.7777777777777778,0.7567567567567567
6828,Euphorbiaceae Euphorbia californica,13,12,0.9230769230769231,0.7058823529411765,0.9230769230769231,0.8000000000000002
14436,Rubiaceae Richardia humistrata,10,8,0.8,0.7272727272727273,0.8,0.761904761904762
8830,Lamiaceae Marsypianthes chamaedrys,12,10,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
3421,Asteraceae Tetragonotheca helianthoides,11,11,1.0,0.8461538461538461,1.0,0.9166666666666666
7933,Fabaceae Stylosanthes hamata,18,12,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.6857142857142857
1463,Aspleniaceae Asplenium platyneuron,11,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
10550,Orchidaceae Platanthera cristata,14,11,0.7857142857142857,0.6111111111111112,0.7857142857142857,0.6875000000000001
10547,Orchidaceae Platanthera chorisiana,2,1,0.5,1.0,0.5,0.6666666666666666
3667,Bignoniaceae Pyrostegia venusta,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
5880,Cyperaceae Carex lenticularis,16,13,0.8125,1.0,0.8125,0.896551724137931
12578,Poaceae Sporobolus purpurascens,21,15,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
11701,Poaceae Agrostis vinealis,0,0,0.0,0.0,0.0,0.0
9879,Montiaceae Claytonia virginica,18,14,0.7777777777777778,1.0,0.7777777777777778,0.8750000000000001
9671,Malvaceae Spirotheca rosea,7,5,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333333
9491,Malvaceae Ceiba speciosa,7,6,0.8571428571428571,0.6,0.8571428571428571,0.7058823529411764
14099,Rosaceae Petrophytum caespitosum,13,12,0.9230769230769231,0.8571428571428571,0.9230769230769231,0.888888888888889
13467,Primulaceae Primula meadia,26,19,0.7307692307692307,0.8636363636363636,0.7307692307692307,0.7916666666666666
8843,Lamiaceae Monarda media,10,9,0.9,0.6428571428571429,0.9,0.75
5052,Caryophyllaceae Paronychia fastigiata,11,10,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8695652173913043
12677,Polemoniaceae Eriastrum diffusum,15,13,0.8666666666666667,0.5652173913043478,0.8666666666666667,0.6842105263157895
12748,Polemoniaceae Linanthus demissus,9,8,0.8888888888888888,0.7272727272727273,0.8888888888888888,0.7999999999999999
287,Amaranthaceae Iresine flavescens,17,15,0.8823529411764706,1.0,0.8823529411764706,0.9375
4609,Brunelliaceae Brunellia comocladiifolia,10,9,0.9,0.75,0.9,0.8181818181818182
1484,Aspleniaceae Blechnum caudatum,8,7,0.875,0.875,0.875,0.875
6603,Ericaceae Gaylussacia ursina,13,8,0.6153846153846154,0.8888888888888888,0.6153846153846154,0.7272727272727274
14522,Salicaceae Prockia crucis,16,12,0.75,0.631578947368421,0.75,0.6857142857142857
4336,Brassicaceae Erysimum inconspicuum,15,8,0.5333333333333333,0.6153846153846154,0.5333333333333333,0.5714285714285715
3481,Asteraceae Trixis michuacana,13,12,0.9230769230769231,1.0,0.9230769230769231,0.9600000000000001
7587,Fabaceae Hedysarum sulphurescens,18,15,0.8333333333333334,0.9375,0.8333333333333334,0.8823529411764706
6455,Diapensiaceae Pyxidanthera barbulata,16,14,0.875,0.9333333333333333,0.875,0.9032258064516129
3362,Asteraceae Symphyotrichum elliottii,12,11,0.9166666666666666,0.8461538461538461,0.9166666666666666,0.8799999999999999
6362,Cyperaceae Rhynchospora miliacea,11,11,1.0,0.6875,1.0,0.8148148148148148
14227,Rosaceae Rosa nutkana,14,2,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.2
14218,Rosaceae Rosa arkansana,13,8,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
10936,Papaveraceae Argemone corymbosa,10,9,0.9,0.8181818181818182,0.9,0.8571428571428572
11268,Piperaceae Peperomia trifolia,21,16,0.7619047619047619,0.8421052631578947,0.7619047619047619,0.8
11271,Piperaceae Peperomia verticillata,6,4,0.6666666666666666,0.8,0.6666666666666666,0.7272727272727272
7841,Fabaceae Pithecellobium dulce,14,11,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
14818,Saxifragaceae Saxifraga oppositifolia,12,4,0.3333333333333333,0.8,0.3333333333333333,0.47058823529411764
11373,Plantaginaceae Mecardonia procumbens,12,9,0.75,0.8181818181818182,0.75,0.7826086956521738
15046,Solanaceae Physalis angulata,14,6,0.42857142857142855,0.6,0.42857142857142855,0.5
9094,Lentibulariaceae Utricularia foliosa,16,12,0.75,0.9230769230769231,0.75,0.8275862068965517
8685,Juncaceae Juncus polycephalus,12,9,0.75,0.9,0.75,0.8181818181818182
8624,Juncaceae Juncus brachycarpus,16,8,0.5,0.7272727272727273,0.5,0.5925925925925926
11736,Poaceae Aristida californica,7,7,1.0,0.7,1.0,0.8235294117647058
6618,Ericaceae Lyonia lucida,25,21,0.84,0.875,0.84,0.8571428571428572
11215,Pinaceae Pinus glabra,16,12,0.75,0.7058823529411765,0.75,0.7272727272727272
13165,Polygonaceae Persicaria hydropiperoides,14,10,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.689655172413793
13164,Polygonaceae Persicaria hirsuta,10,9,0.9,0.6428571428571429,0.9,0.75
10243,Onagraceae Ludwigia suffruticosa,14,12,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.888888888888889
14917,Simaroubaceae Leitneria floridana,12,11,0.9166666666666666,1.0,0.9166666666666666,0.9565217391304348
13066,Polygonaceae Eriogonum multiflorum,9,8,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.761904761904762
8936,Lamiaceae Salvia lyrata,15,15,1.0,1.0,1.0,1.0
6086,Cyperaceae Carex typhina,19,12,0.631578947368421,0.8571428571428571,0.631578947368421,0.7272727272727273
6044,Cyperaceae Carex squarrosa,14,10,0.7142857142857143,0.5555555555555556,0.7142857142857143,0.6250000000000001
14166,Rosaceae Potentilla rivalis,10,6,0.6,0.6,0.6,0.6
9580,Malvaceae Modiola caroliniana,13,13,1.0,0.8666666666666667,1.0,0.9285714285714286
8811,Lamiaceae Hedeoma pulegioides,16,12,0.75,0.8571428571428571,0.75,0.7999999999999999
8803,Lamiaceae Hedeoma drummondii,9,5,0.5555555555555556,0.25,0.5555555555555556,0.3448275862068966
14683,Sapindaceae Paullinia pinnata,13,11,0.8461538461538461,1.0,0.8461538461538461,0.9166666666666666
5268,Combretaceae Combretum fruticosum,18,16,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353
3026,Asteraceae Perityle lemmonii,11,10,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.7692307692307692
13566,Pteridaceae Hemionitis triangularis,12,11,0.9166666666666666,0.8461538461538461,0.9166666666666666,0.8799999999999999
1921,Asteraceae Calycoseris wrightii,13,12,0.9230769230769231,0.8,0.9230769230769231,0.8571428571428571
14431,Rubiaceae Psychotria viridis,17,14,0.8235294117647058,0.7368421052631579,0.8235294117647058,0.7777777777777778
7329,Fabaceae Astragalus xiphoides,2,2,1.0,1.0,1.0,1.0
13225,Polygonaceae Rumex fueginus,13,12,0.9230769230769231,0.631578947368421,0.9230769230769231,0.7499999999999999
5932,Cyperaceae Carex nelsonii,11,7,0.6363636363636364,0.5384615384615384,0.6363636363636364,0.5833333333333334
8364,Haloragaceae Myriophyllum verticillatum,16,8,0.5,0.5714285714285714,0.5,0.5333333333333333
9513,Malvaceae Helicteres jamaicensis,20,19,0.95,0.95,0.95,0.9500000000000001
1629,Asteraceae Ambrosia chenopodiifolia,7,4,0.5714285714285714,1.0,0.5714285714285714,0.7272727272727273
708,Apiaceae Perideridia bolanderi,20,17,0.85,0.85,0.85,0.85
5764,Cyperaceae Carex crebriflora,17,8,0.47058823529411764,0.5,0.47058823529411764,0.48484848484848486
5724,Cyperaceae Carex blanda,17,12,0.7058823529411765,0.6666666666666666,0.7058823529411765,0.6857142857142857
14374,Rubiaceae Hillia parasitica,18,17,0.9444444444444444,1.0,0.9444444444444444,0.9714285714285714
2805,Asteraceae Lorandersonia pulchella,14,5,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.43478260869565216
2388,Asteraceae Eurybia radula,19,18,0.9473684210526315,1.0,0.9473684210526315,0.972972972972973
10347,Ophioglossaceae Ophioglossum petiolatum,18,17,0.9444444444444444,0.85,0.9444444444444444,0.8947368421052632
12854,Polygalaceae Monnina wrightii,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
6150,Cyperaceae Cyperus fuligineus,18,17,0.9444444444444444,0.8947368421052632,0.9444444444444444,0.918918918918919
6695,Ericaceae Vaccinium tenellum,18,11,0.6111111111111112,0.6875,0.6111111111111112,0.6470588235294118
14253,Rosaceae Rubus occidentalis,26,19,0.7307692307692307,0.9047619047619048,0.7307692307692307,0.8085106382978723
9022,Lamiaceae Stachys rothrockii,5,5,1.0,1.0,1.0,1.0
4321,Brassicaceae Draba streptobrachia,6,5,0.8333333333333334,0.5555555555555556,0.8333333333333334,0.6666666666666667
14555,Salicaceae Salix famelica,16,12,0.75,0.6,0.75,0.6666666666666665
14524,Salicaceae Salix amygdaloides,16,9,0.5625,0.75,0.5625,0.6428571428571429
7843,Fabaceae Pithecellobium unguis-cati,15,13,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
8537,Iridaceae Nemastylis floridana,13,11,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.8799999999999999
9389,Lythraceae Cuphea wrightii,10,10,1.0,0.7692307692307693,1.0,0.8695652173913044
13358,Pontederiaceae Pontederia crassipes,11,11,1.0,0.8461538461538461,1.0,0.9166666666666666
14857,Scrophulariaceae Buddleja scordioides,18,18,1.0,1.0,1.0,1.0
14323,Rubiaceae Galium coloradoense,12,9,0.75,0.6923076923076923,0.75,0.7199999999999999
15154,Talinaceae Talinum fruticosum,14,12,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
8484,Hypericaceae Hypericum pauciflorum,12,11,0.9166666666666666,0.8461538461538461,0.9166666666666666,0.8799999999999999
7807,Fabaceae Pediomelum californicum,11,10,0.9090909090909091,0.7692307692307693,0.9090909090909091,0.8333333333333333
10407,Orchidaceae Corallorhiza trifida,11,8,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
14925,Smilacaceae Smilax bona-nox,11,10,0.9090909090909091,0.7142857142857143,0.9090909090909091,0.8
9264,Lindsaeaceae Lindsaea quadrangularis,13,10,0.7692307692307693,0.7142857142857143,0.7692307692307693,0.7407407407407408
2701,Asteraceae Lactuca biennis,13,12,0.9230769230769231,0.8571428571428571,0.9230769230769231,0.888888888888889
4353,Brassicaceae Leavenworthia exigua,14,12,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.888888888888889
964,Aquifoliaceae Ilex nitida,15,9,0.6,0.6,0.6,0.6
14850,Schoepfiaceae Schoepfia obovata,14,14,1.0,0.9333333333333333,1.0,0.9655172413793104
5744,Cyperaceae Carex castanea,11,9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
1524,Aspleniaceae Thelypteris interrupta,15,13,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
140,Amaranthaceae Alternanthera flavescens,16,16,1.0,0.8421052631578947,1.0,0.9142857142857143
1127,Araceae Philodendron quinquenervium,17,16,0.9411764705882353,0.5925925925925926,0.9411764705882353,0.7272727272727272
11514,Plantaginaceae Penstemon murrayanus,18,14,0.7777777777777778,1.0,0.7777777777777778,0.8750000000000001
12783,Polemoniaceae Phlox aculeata,20,12,0.6,1.0,0.6,0.7499999999999999
12309,Poaceae Neostapfia colusana,6,5,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091
2704,Asteraceae Lactuca graminifolia,17,10,0.5882352941176471,0.7692307692307693,0.5882352941176471,0.6666666666666667
6356,Cyperaceae Rhynchospora lindeniana,10,8,0.8,1.0,0.8,0.888888888888889
10283,Onagraceae Oenothera humifusa,18,17,0.9444444444444444,1.0,0.9444444444444444,0.9714285714285714
9717,Martyniaceae Proboscidea parviflora,13,12,0.9230769230769231,0.6666666666666666,0.9230769230769231,0.7741935483870968
3462,Asteraceae Townsendia grandiflora,11,11,1.0,0.9166666666666666,1.0,0.9565217391304348
7472,Fabaceae Dalea wrightii,15,12,0.8,0.75,0.8,0.7741935483870969
5055,Caryophyllaceae Paronychia lindheimeri,8,7,0.875,0.7,0.875,0.7777777777777777
8681,Juncaceae Juncus patens,10,10,1.0,0.5555555555555556,1.0,0.7142857142857143
9900,Montiaceae Phemeranthus parviflorus,14,11,0.7857142857142857,0.7333333333333333,0.7857142857142857,0.7586206896551724
9904,Montiaceae Phemeranthus teretifolius,13,8,0.6153846153846154,0.6666666666666666,0.6153846153846154,0.64
5742,Cyperaceae Carex careyana,17,16,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353
1349,Asparagaceae Camassia leichtlinii,17,11,0.6470588235294118,0.8461538461538461,0.6470588235294118,0.7333333333333334
594,Apiaceae Eryngium yuccifolium,11,10,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.7692307692307692
1970,Asteraceae Chromolaena frustrata,8,8,1.0,0.8888888888888888,1.0,0.9411764705882353
3608,Betulaceae Alnus rhombifolia,19,14,0.7368421052631579,0.8235294117647058,0.7368421052631579,0.7777777777777778
4591,Bromeliaceae Tillandsia paucifolia,12,11,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
11668,Plantaginaceae Veronica scutellata,5,5,1.0,0.625,1.0,0.7692307692307693
198,Amaranthaceae Atriplex lentiformis,16,9,0.5625,1.0,0.5625,0.72
217,Amaranthaceae Atriplex torreyi,16,15,0.9375,0.75,0.9375,0.8333333333333334
8532,Iridaceae Iris tenuissima,6,3,0.5,0.75,0.5,0.6
8511,Iridaceae Iris chrysophylla,12,12,1.0,0.5454545454545454,1.0,0.7058823529411764
1487,Aspleniaceae Blechnum occidentale,8,6,0.75,0.6666666666666666,0.75,0.7058823529411765
1488,Aspleniaceae Blechnum polypodioides,15,11,0.7333333333333333,0.8461538461538461,0.7333333333333333,0.7857142857142856
1991,Asteraceae Chrysothamnus eremobius,6,6,1.0,1.0,1.0,1.0
4123,Boraginaceae Tiquilia hispidissima,11,10,0.9090909090909091,0.7692307692307693,0.9090909090909091,0.8333333333333333
11851,Poaceae Calamagrostis montanensis,12,9,0.75,0.6923076923076923,0.75,0.7199999999999999
8422,Hydroleaceae Hydrolea uniflora,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
12813,Polemoniaceae Phlox longifolia,13,4,0.3076923076923077,0.14285714285714285,0.3076923076923077,0.1951219512195122
13712,Ranunculaceae Delphinium nudicaule,16,16,1.0,0.9411764705882353,1.0,0.9696969696969697
10057,Nyctaginaceae Pisonia subcordata,14,12,0.8571428571428571,0.75,0.8571428571428571,0.7999999999999999
6256,Cyperaceae Eleocharis nitida,7,6,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923
12711,Polemoniaceae Gilia sinuata,15,10,0.6666666666666666,0.5263157894736842,0.6666666666666666,0.5882352941176471
5725,Cyperaceae Carex bolanderi,17,14,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058
10648,Orchidaceae Vanilla pompona,9,6,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6
408,Amaryllidaceae Hymenocallis arenicola,6,2,0.3333333333333333,0.4,0.3333333333333333,0.3636363636363636
