label,label_str,total,correct,accuracy,precision,recall,f1
222,Amaranthaceae Blitum capitatum,15,10,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7407407407407408
6852,Euphorbiaceae Euphorbia garberi,15,12,0.8,0.6,0.8,0.6857142857142857
12891,Polygalaceae Polygaloides paucifolia,16,15,0.9375,1.0,0.9375,0.967741935483871
4901,Campanulaceae Triodanis holzingeri,12,6,0.5,0.6666666666666666,0.5,0.5714285714285715
5308,Commelinaceae Tradescantia reverchonii,4,3,0.75,1.0,0.75,0.8571428571428571
11899,Poaceae Ctenium aromaticum,16,16,1.0,0.8888888888888888,1.0,0.9411764705882353
2021,Asteraceae Cirsium hookerianum,22,13,0.5909090909090909,0.7222222222222222,0.5909090909090909,0.65
11904,Poaceae Danthonia intermedia,13,12,0.9230769230769231,0.8,0.9230769230769231,0.8571428571428571
2511,Asteraceae Helenium microcephalum,18,11,0.6111111111111112,0.7333333333333333,0.6111111111111112,0.6666666666666666
6637,Ericaceae Pieris phillyreifolia,15,14,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
6285,Cyperaceae Eriophorum tenellum,12,11,0.9166666666666666,0.7857142857142857,0.9166666666666666,0.8461538461538461
1553,Aspleniaceae Woodwardia fimbriata,19,18,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315
6712,Eriocaulaceae Paepalanthus engleri,13,12,0.9230769230769231,0.8,0.9230769230769231,0.8571428571428571
9484,Malvaceae Callirhoe leiocarpa,17,16,0.9411764705882353,0.8421052631578947,0.9411764705882353,0.8888888888888888
6251,Cyperaceae Eleocharis montana,13,9,0.6923076923076923,0.75,0.6923076923076923,0.7199999999999999
5143,Caryophyllaceae Stellaria irrigua,12,12,1.0,0.5,1.0,0.6666666666666666
12253,Poaceae Muhlenbergia involuta,5,3,0.6,1.0,0.6,0.7499999999999999
4655,Cactaceae Cylindropuntia leptocaulis,12,8,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.6956521739130435
8530,Iridaceae Iris tenax,16,16,1.0,0.6956521739130435,1.0,0.8205128205128205
15246,Verbenaceae Aloysia macrostachya,7,6,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923
8318,Grossulariaceae Ribes hirtellum,16,9,0.5625,0.8181818181818182,0.5625,0.6666666666666666
8331,Grossulariaceae Ribes missouriense,6,6,1.0,0.3333333333333333,1.0,0.5
14794,Saxifragaceae Micranthes texana,8,7,0.875,0.7777777777777778,0.875,0.823529411764706
11984,Poaceae Eleusine tristachya,8,8,1.0,0.8888888888888888,1.0,0.9411764705882353
4413,Brassicaceae Physaria floribunda,20,9,0.45,0.6,0.45,0.5142857142857143
15209,Urticaceae Coussapoa microcarpa,14,13,0.9285714285714286,0.8666666666666667,0.9285714285714286,0.896551724137931
6421,Cyperaceae Scleria georgiana,8,8,1.0,0.8,1.0,0.888888888888889
2249,Asteraceae Erigeron filifolius,16,14,0.875,1.0,0.875,0.9333333333333333
7605,Fabaceae Indigofera suffruticosa,20,18,0.9,0.9,0.9,0.9
3645,Bignoniaceae Catalpa longissima,12,10,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.7407407407407408
6756,Euphorbiaceae Cnidoscolus stimulosus,10,8,0.8,0.8888888888888888,0.8,0.8421052631578948
9531,Malvaceae Hibiscus moscheutos,19,16,0.8421052631578947,0.8,0.8421052631578947,0.8205128205128205
1320,Asparagaceae Agave salmiana,6,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4444444444444444
1319,Asparagaceae Agave parryi,8,5,0.625,0.2631578947368421,0.625,0.37037037037037035
6873,Euphorbiaceae Euphorbia leucocephala,11,11,1.0,0.7333333333333333,1.0,0.846153846153846
10606,Orchidaceae Spiranthes lacera,13,8,0.6153846153846154,0.7272727272727273,0.6153846153846154,0.6666666666666667
13827,Ranunculaceae Thalictrum polycarpum,16,5,0.3125,1.0,0.3125,0.47619047619047616
13821,Ranunculaceae Thalictrum fendleri,21,14,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.5957446808510638
2033,Asteraceae Cirsium ochrocentrum,17,10,0.5882352941176471,0.9090909090909091,0.5882352941176471,0.7142857142857143
5093,Caryophyllaceae Silene douglasii,14,10,0.7142857142857143,0.7692307692307693,0.7142857142857143,0.7407407407407408
5101,Caryophyllaceae Silene laciniata,16,12,0.75,0.75,0.75,0.75
43,Acanthaceae Justicia periplocifolia,15,11,0.7333333333333333,1.0,0.7333333333333333,0.846153846153846
9534,Malvaceae Hibiscus striatus,15,14,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
365,Amaryllidaceae Allium lemmonii,16,11,0.6875,0.44,0.6875,0.5365853658536586
377,Amaryllidaceae Allium parvum,16,9,0.5625,0.5294117647058824,0.5625,0.5454545454545455
8780,Lamiaceae Collinsonia canadensis,16,10,0.625,0.7692307692307693,0.625,0.6896551724137931
1693,Asteraceae Aphanostephus skirrhobasis,15,14,0.9333333333333333,0.7777777777777778,0.9333333333333333,0.8484848484848485
5417,Convolvulaceae Ipomoea indica,10,7,0.7,0.4666666666666667,0.7,0.56
5400,Convolvulaceae Ipomoea batatas,7,4,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.5
5277,Commelinaceae Callisia graminea,11,10,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523
11281,Piperaceae Piper glabrescens,9,7,0.7777777777777778,1.0,0.7777777777777778,0.8750000000000001
11586,Plantaginaceae Penstemon thompsoniae,14,14,1.0,0.8235294117647058,1.0,0.9032258064516129
6335,Cyperaceae Rhynchospora elliottii,13,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
6320,Cyperaceae Rhynchospora capitellata,13,11,0.8461538461538461,0.6875,0.8461538461538461,0.7586206896551724
13544,Pteridaceae Hemionitis grayi,18,15,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.8571428571428571
3530,Asteraceae Wyethia mollis,18,18,1.0,0.8181818181818182,1.0,0.9
7333,Fabaceae Baptisia alba,9,8,0.8888888888888888,0.7272727272727273,0.8888888888888888,0.7999999999999999
7615,Fabaceae Lathyrus graminifolius,12,12,1.0,0.8571428571428571,1.0,0.923076923076923
5356,Convolvulaceae Cuscuta indecora,17,0,0.0,0.0,0.0,0.0
5348,Convolvulaceae Cuscuta cuspidata,15,11,0.7333333333333333,0.4230769230769231,0.7333333333333333,0.5365853658536585
11385,Plantaginaceae Penstemon acuminatus,16,12,0.75,0.8571428571428571,0.75,0.7999999999999999
6511,Equisetaceae Equisetum hyemale,22,15,0.6818181818181818,0.8333333333333334,0.6818181818181818,0.7499999999999999
6512,Equisetaceae Equisetum laevigatum,17,14,0.8235294117647058,0.5384615384615384,0.8235294117647058,0.6511627906976744
942,Apocynaceae Thevetia ahouai,11,11,1.0,0.9166666666666666,1.0,0.9565217391304348
12062,Poaceae Eriocoma hymenoides,15,13,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
13835,Resedaceae Oligomeris linifolia,20,20,1.0,0.9090909090909091,1.0,0.9523809523809523
1646,Asteraceae Ambrosia trifida,9,6,0.6666666666666666,0.6,0.6666666666666666,0.631578947368421
14063,Rosaceae Fallugia paradoxa,18,16,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353
2321,Asteraceae Erigeron tenuis,14,14,1.0,0.7,1.0,0.8235294117647058
3068,Asteraceae Pluchea sagittalis,13,9,0.6923076923076923,0.75,0.6923076923076923,0.7199999999999999
3067,Asteraceae Pluchea odorata,17,12,0.7058823529411765,0.8,0.7058823529411765,0.7500000000000001
7670,Fabaceae Lupinus chamissonis,18,14,0.7777777777777778,0.9333333333333333,0.7777777777777778,0.8484848484848485
7704,Fabaceae Lupinus neomexicanus,5,2,0.4,0.25,0.4,0.3076923076923077
13601,Ranunculaceae Aconitum uncinatum,21,16,0.7619047619047619,0.9411764705882353,0.7619047619047619,0.8421052631578947
13700,Ranunculaceae Delphinium glaucum,5,1,0.2,0.14285714285714285,0.2,0.16666666666666666
12510,Poaceae Schizachyrium scoparium,17,14,0.8235294117647058,0.7,0.8235294117647058,0.7567567567567567
11713,Poaceae Andropogon bicornis,15,12,0.8,0.9230769230769231,0.8,0.8571428571428571
11093,Petiveriaceae Trichostigma octandrum,13,10,0.7692307692307693,0.6666666666666666,0.7692307692307693,0.7142857142857142
10234,Onagraceae Ludwigia peploides,11,9,0.8181818181818182,0.75,0.8181818181818182,0.7826086956521738
15205,Urticaceae Cecropia obtusifolia,15,9,0.6,0.8181818181818182,0.6,0.6923076923076923
5563,Crassulaceae Sedum wrightii,14,10,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.689655172413793
12012,Poaceae Enneapogon desvauxii,14,13,0.9285714285714286,1.0,0.9285714285714286,0.962962962962963
2524,Asteraceae Helianthus angustifolius,12,11,0.9166666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148
11838,Poaceae Bromus richardsonii,9,6,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.3428571428571429
11833,Poaceae Bromus orcuttianus,17,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706
6344,Cyperaceae Rhynchospora glomerata,14,12,0.8571428571428571,0.8,0.8571428571428571,0.8275862068965518
10143,Onagraceae Clarkia davyi,3,2,0.6666666666666666,1.0,0.6666666666666666,0.8
10152,Onagraceae Clarkia purpurea,12,8,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6153846153846153
8656,Juncaceae Juncus greenei,13,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
5613,Cupressaceae Callitropsis nootkatensis,14,13,0.9285714285714286,0.8666666666666667,0.9285714285714286,0.896551724137931
6828,Euphorbiaceae Euphorbia californica,13,12,0.9230769230769231,0.5,0.9230769230769231,0.6486486486486487
14436,Rubiaceae Richardia humistrata,10,9,0.9,0.8181818181818182,0.9,0.8571428571428572
3002,Asteraceae Pectis humifusa,17,12,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765
3421,Asteraceae Tetragonotheca helianthoides,11,9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
7933,Fabaceae Stylosanthes hamata,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1463,Aspleniaceae Asplenium platyneuron,11,10,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8695652173913043
10550,Orchidaceae Platanthera cristata,14,9,0.6428571428571429,0.6,0.6428571428571429,0.6206896551724138
10547,Orchidaceae Platanthera chorisiana,2,2,1.0,1.0,1.0,1.0
3667,Bignoniaceae Pyrostegia venusta,13,12,0.9230769230769231,1.0,0.9230769230769231,0.9600000000000001
5880,Cyperaceae Carex lenticularis,16,13,0.8125,0.9285714285714286,0.8125,0.8666666666666666
12578,Poaceae Sporobolus purpurascens,21,16,0.7619047619047619,0.6666666666666666,0.7619047619047619,0.7111111111111111
9879,Montiaceae Claytonia virginica,18,12,0.6666666666666666,1.0,0.6666666666666666,0.8
9671,Malvaceae Spirotheca rosea,7,6,0.8571428571428571,0.75,0.8571428571428571,0.7999999999999999
14099,Rosaceae Petrophytum caespitosum,13,13,1.0,0.7647058823529411,1.0,0.8666666666666666
13467,Primulaceae Primula meadia,26,20,0.7692307692307693,0.9090909090909091,0.7692307692307693,0.8333333333333333
13458,Primulaceae Primula fassettii,6,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
8843,Lamiaceae Monarda media,10,10,1.0,0.7692307692307693,1.0,0.8695652173913044
5052,Caryophyllaceae Paronychia fastigiata,11,10,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8695652173913043
12677,Polemoniaceae Eriastrum diffusum,15,10,0.6666666666666666,0.47619047619047616,0.6666666666666666,0.5555555555555556
12678,Polemoniaceae Eriastrum eremicum,17,10,0.5882352941176471,0.7692307692307693,0.5882352941176471,0.6666666666666667
287,Amaranthaceae Iresine flavescens,17,15,0.8823529411764706,1.0,0.8823529411764706,0.9375
4609,Brunelliaceae Brunellia comocladiifolia,10,9,0.9,0.9,0.9,0.9
1484,Aspleniaceae Blechnum caudatum,8,7,0.875,1.0,0.875,0.9333333333333333
6603,Ericaceae Gaylussacia ursina,13,9,0.6923076923076923,0.8181818181818182,0.6923076923076923,0.7500000000000001
14522,Salicaceae Prockia crucis,16,8,0.5,0.7272727272727273,0.5,0.5925925925925926
4336,Brassicaceae Erysimum inconspicuum,15,8,0.5333333333333333,0.6153846153846154,0.5333333333333333,0.5714285714285715
3481,Asteraceae Trixis michuacana,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
7587,Fabaceae Hedysarum sulphurescens,18,15,0.8333333333333334,0.9375,0.8333333333333334,0.8823529411764706
6455,Diapensiaceae Pyxidanthera barbulata,16,14,0.875,0.9333333333333333,0.875,0.9032258064516129
3362,Asteraceae Symphyotrichum elliottii,12,10,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8695652173913043
6362,Cyperaceae Rhynchospora miliacea,11,11,1.0,0.5,1.0,0.6666666666666666
14227,Rosaceae Rosa nutkana,14,7,0.5,0.35,0.5,0.4117647058823529
14218,Rosaceae Rosa arkansana,13,11,0.8461538461538461,0.6470588235294118,0.8461538461538461,0.7333333333333334
10936,Papaveraceae Argemone corymbosa,10,7,0.7,1.0,0.7,0.8235294117647058
11268,Piperaceae Peperomia trifolia,21,15,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.7692307692307692
11271,Piperaceae Peperomia verticillata,6,3,0.5,0.75,0.5,0.6
7841,Fabaceae Pithecellobium dulce,14,11,0.7857142857142857,0.7333333333333333,0.7857142857142857,0.7586206896551724
14818,Saxifragaceae Saxifraga oppositifolia,12,4,0.3333333333333333,0.8,0.3333333333333333,0.47058823529411764
13364,Portulacaceae Portulaca oleracea,15,9,0.6,0.45,0.6,0.5142857142857143
15046,Solanaceae Physalis angulata,14,6,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5217391304347826
9094,Lentibulariaceae Utricularia foliosa,16,12,0.75,0.9230769230769231,0.75,0.8275862068965517
8685,Juncaceae Juncus polycephalus,12,8,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.761904761904762
8614,Juncaceae Juncus acuminatus,16,5,0.3125,0.38461538461538464,0.3125,0.3448275862068966
11736,Poaceae Aristida californica,7,6,0.8571428571428571,0.75,0.8571428571428571,0.7999999999999999
6618,Ericaceae Lyonia lucida,25,22,0.88,0.9166666666666666,0.88,0.8979591836734694
11215,Pinaceae Pinus glabra,16,8,0.5,0.6153846153846154,0.5,0.5517241379310345
11207,Pinaceae Pinus clausa,10,9,0.9,0.45,0.9,0.6
13165,Polygonaceae Persicaria hydropiperoides,14,10,0.7142857142857143,0.5882352941176471,0.7142857142857143,0.6451612903225806
13159,Polygonaceae Persicaria amphibia,11,9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
10243,Onagraceae Ludwigia suffruticosa,14,11,0.7857142857142857,1.0,0.7857142857142857,0.88
14917,Simaroubaceae Leitneria floridana,12,10,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8695652173913043
13066,Polygonaceae Eriogonum multiflorum,9,8,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353
8936,Lamiaceae Salvia lyrata,15,15,1.0,1.0,1.0,1.0
6086,Cyperaceae Carex typhina,19,14,0.7368421052631579,0.7,0.7368421052631579,0.717948717948718
14166,Rosaceae Potentilla rivalis,10,6,0.6,0.6666666666666666,0.6,0.631578947368421
9004,Lamiaceae Stachys arvensis,21,18,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.8372093023255814
8811,Lamiaceae Hedeoma pulegioides,16,14,0.875,0.6666666666666666,0.875,0.7567567567567567
14683,Sapindaceae Paullinia pinnata,13,11,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.8799999999999999
5268,Combretaceae Combretum fruticosum,18,15,0.8333333333333334,0.7894736842105263,0.8333333333333334,0.8108108108108109
3026,Asteraceae Perityle lemmonii,11,9,0.8181818181818182,0.5294117647058824,0.8181818181818182,0.6428571428571428
13566,Pteridaceae Hemionitis triangularis,12,10,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
13574,Pteridaceae Notholaena standleyi,21,19,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048
1921,Asteraceae Calycoseris wrightii,13,13,1.0,0.6842105263157895,1.0,0.8125000000000001
14431,Rubiaceae Psychotria viridis,17,9,0.5294117647058824,1.0,0.5294117647058824,0.6923076923076924
7329,Fabaceae Astragalus xiphoides,2,2,1.0,0.6666666666666666,1.0,0.8
13225,Polygonaceae Rumex fueginus,13,10,0.7692307692307693,0.6666666666666666,0.7692307692307693,0.7142857142857142
5932,Cyperaceae Carex nelsonii,11,7,0.6363636363636364,0.5384615384615384,0.6363636363636364,0.5833333333333334
8364,Haloragaceae Myriophyllum verticillatum,16,7,0.4375,0.875,0.4375,0.5833333333333334
9513,Malvaceae Helicteres jamaicensis,20,17,0.85,1.0,0.85,0.9189189189189189
1629,Asteraceae Ambrosia chenopodiifolia,7,4,0.5714285714285714,0.8,0.5714285714285714,0.6666666666666666
708,Apiaceae Perideridia bolanderi,20,17,0.85,0.8095238095238095,0.85,0.8292682926829269
5764,Cyperaceae Carex crebriflora,17,10,0.5882352941176471,0.5263157894736842,0.5882352941176471,0.5555555555555555
5724,Cyperaceae Carex blanda,17,9,0.5294117647058824,0.5,0.5294117647058824,0.5142857142857143
14374,Rubiaceae Hillia parasitica,18,17,0.9444444444444444,1.0,0.9444444444444444,0.9714285714285714
2805,Asteraceae Lorandersonia pulchella,14,5,0.35714285714285715,0.7142857142857143,0.35714285714285715,0.4761904761904762
2388,Asteraceae Eurybia radula,19,17,0.8947368421052632,1.0,0.8947368421052632,0.9444444444444444
10347,Ophioglossaceae Ophioglossum petiolatum,18,17,0.9444444444444444,0.8095238095238095,0.9444444444444444,0.8717948717948718
12854,Polygalaceae Monnina wrightii,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
6150,Cyperaceae Cyperus fuligineus,18,15,0.8333333333333334,0.9375,0.8333333333333334,0.8823529411764706
6204,Cyperaceae Cyperus spectabilis,6,2,0.3333333333333333,0.4,0.3333333333333333,0.3636363636363636
6695,Ericaceae Vaccinium tenellum,18,11,0.6111111111111112,0.6875,0.6111111111111112,0.6470588235294118
14253,Rosaceae Rubus occidentalis,26,21,0.8076923076923077,0.9130434782608695,0.8076923076923077,0.8571428571428572
9022,Lamiaceae Stachys rothrockii,5,5,1.0,0.7142857142857143,1.0,0.8333333333333333
4321,Brassicaceae Draba streptobrachia,6,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
14555,Salicaceae Salix famelica,16,10,0.625,0.7142857142857143,0.625,0.6666666666666666
14524,Salicaceae Salix amygdaloides,16,7,0.4375,0.5384615384615384,0.4375,0.4827586206896552
7843,Fabaceae Pithecellobium unguis-cati,15,10,0.6666666666666666,1.0,0.6666666666666666,0.8
8537,Iridaceae Nemastylis floridana,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
9389,Lythraceae Cuphea wrightii,10,10,1.0,0.7692307692307693,1.0,0.8695652173913044
13358,Pontederiaceae Pontederia crassipes,11,10,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523
14857,Scrophulariaceae Buddleja scordioides,18,16,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353
14323,Rubiaceae Galium coloradoense,12,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
15154,Talinaceae Talinum fruticosum,14,13,0.9285714285714286,0.8125,0.9285714285714286,0.8666666666666666
8484,Hypericaceae Hypericum pauciflorum,12,11,0.9166666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148
7807,Fabaceae Pediomelum californicum,11,10,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8695652173913043
10407,Orchidaceae Corallorhiza trifida,11,8,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.6956521739130435
14925,Smilacaceae Smilax bona-nox,11,10,0.9090909090909091,0.7692307692307693,0.9090909090909091,0.8333333333333333
9264,Lindsaeaceae Lindsaea quadrangularis,13,12,0.9230769230769231,0.6,0.9230769230769231,0.7272727272727274
2701,Asteraceae Lactuca biennis,13,11,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
4353,Brassicaceae Leavenworthia exigua,14,10,0.7142857142857143,0.9090909090909091,0.7142857142857143,0.8
964,Aquifoliaceae Ilex nitida,15,10,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.625
10029,Nyctaginaceae Guapira discolor,14,13,0.9285714285714286,0.5909090909090909,0.9285714285714286,0.7222222222222223
5744,Cyperaceae Carex castanea,11,8,0.7272727272727273,1.0,0.7272727272727273,0.8421052631578948
1524,Aspleniaceae Thelypteris interrupta,15,12,0.8,0.631578947368421,0.8,0.7058823529411765
140,Amaranthaceae Alternanthera flavescens,16,16,1.0,0.7272727272727273,1.0,0.8421052631578948
1127,Araceae Philodendron quinquenervium,17,9,0.5294117647058824,0.6428571428571429,0.5294117647058824,0.5806451612903226
1103,Araceae Philodendron billietiae,3,3,1.0,0.75,1.0,0.8571428571428571
11514,Plantaginaceae Penstemon murrayanus,18,11,0.6111111111111112,1.0,0.6111111111111112,0.7586206896551725
11448,Plantaginaceae Penstemon eatonii,11,10,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.7692307692307692
12783,Polemoniaceae Phlox aculeata,20,13,0.65,0.8666666666666667,0.65,0.7428571428571429
12309,Poaceae Neostapfia colusana,6,4,0.6666666666666666,1.0,0.6666666666666666,0.8
2704,Asteraceae Lactuca graminifolia,17,12,0.7058823529411765,1.0,0.7058823529411765,0.8275862068965517
6356,Cyperaceae Rhynchospora lindeniana,10,8,0.8,0.8,0.8,0.8000000000000002
10283,Onagraceae Oenothera humifusa,18,16,0.8888888888888888,0.8421052631578947,0.8888888888888888,0.8648648648648649
9717,Martyniaceae Proboscidea parviflora,13,11,0.8461538461538461,0.6875,0.8461538461538461,0.7586206896551724
3462,Asteraceae Townsendia grandiflora,11,10,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523
2130,Asteraceae Dieteria bigelovii,14,10,0.7142857142857143,0.7692307692307693,0.7142857142857143,0.7407407407407408
7472,Fabaceae Dalea wrightii,15,13,0.8666666666666667,0.7222222222222222,0.8666666666666667,0.7878787878787877
5055,Caryophyllaceae Paronychia lindheimeri,8,4,0.5,0.6666666666666666,0.5,0.5714285714285715
8681,Juncaceae Juncus patens,10,9,0.9,0.5294117647058824,0.9,0.6666666666666667
9900,Montiaceae Phemeranthus parviflorus,14,9,0.6428571428571429,0.75,0.6428571428571429,0.6923076923076924
9899,Montiaceae Phemeranthus calycinus,10,9,0.9,0.6923076923076923,0.9,0.7826086956521738
5742,Cyperaceae Carex careyana,17,16,0.9411764705882353,1.0,0.9411764705882353,0.9696969696969697
1349,Asparagaceae Camassia leichtlinii,17,10,0.5882352941176471,1.0,0.5882352941176471,0.7407407407407407
9721,Melanthiaceae Anticlea elegans,16,11,0.6875,0.5,0.6875,0.5789473684210527
1970,Asteraceae Chromolaena frustrata,8,8,1.0,0.8888888888888888,1.0,0.9411764705882353
3608,Betulaceae Alnus rhombifolia,19,12,0.631578947368421,0.7058823529411765,0.631578947368421,0.6666666666666667
4591,Bromeliaceae Tillandsia paucifolia,12,11,0.9166666666666666,1.0,0.9166666666666666,0.9565217391304348
11668,Plantaginaceae Veronica scutellata,5,5,1.0,1.0,1.0,1.0
198,Amaranthaceae Atriplex lentiformis,16,10,0.625,0.8333333333333334,0.625,0.7142857142857143
217,Amaranthaceae Atriplex torreyi,16,14,0.875,0.7,0.875,0.7777777777777777
8532,Iridaceae Iris tenuissima,6,3,0.5,0.6,0.5,0.5454545454545454
8511,Iridaceae Iris chrysophylla,12,11,0.9166666666666666,0.55,0.9166666666666666,0.6874999999999999
1487,Aspleniaceae Blechnum occidentale,8,6,0.75,0.75,0.75,0.75
1991,Asteraceae Chrysothamnus eremobius,6,6,1.0,0.8571428571428571,1.0,0.923076923076923
4123,Boraginaceae Tiquilia hispidissima,11,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
11851,Poaceae Calamagrostis montanensis,12,9,0.75,0.8181818181818182,0.75,0.7826086956521738
8422,Hydroleaceae Hydrolea uniflora,13,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
12813,Polemoniaceae Phlox longifolia,13,2,0.15384615384615385,0.2222222222222222,0.15384615384615385,0.18181818181818185
13712,Ranunculaceae Delphinium nudicaule,16,16,1.0,0.9411764705882353,1.0,0.9696969696969697
10057,Nyctaginaceae Pisonia subcordata,14,8,0.5714285714285714,0.8,0.5714285714285714,0.6666666666666666
6256,Cyperaceae Eleocharis nitida,7,5,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.7692307692307692
